Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2024-07-21,2001: A Space Odyssey,1968,https://boxd.it/6V88b9,5,Yes,,2024-07-20
2024-07-27,Deadpool & Wolverine,2024,https://boxd.it/6Y9NmL,3.5,,,2024-07-26
2024-08-06,Bad Boys: Ride or Die,2024,https://boxd.it/72CuhB,3,,,2024-08-06
2024-08-18,Rise of the Planet of the Apes,2011,https://boxd.it/77CrgP,3.5,Yes,,2024-08-15
2024-08-27,Hideo Kojima: Connecting Worlds,2023,https://boxd.it/7cdMH3,3.5,,,2024-08-26
2024-09-06,National Lampoon's Vacation,1983,https://boxd.it/7grppT,,Yes,,2024-09-05
2024-09-11,Lilo & Stitch,2002,https://boxd.it/7j106H,4.5,Yes,,2024-09-10
2024-09-13,Big Daddy,1999,https://boxd.it/7jMIKP,4,Yes,,2024-09-11
2024-09-23,Robot Dreams,2023,https://boxd.it/7omuOh,4,,,2024-09-22
2024-09-27,White Chicks,2004,https://boxd.it/7pDT6d,2,,,2024-09-25
2024-09-27,Steve Jobs,2015,https://boxd.it/7pWzSz,5,Yes,,2024-09-26
2024-10-03,The Interview,2014,https://boxd.it/7snMpn,4,Yes,,2024-09-29
2024-10-03,Elvis,2022,https://boxd.it/7sEkFh,4,Yes,,2024-10-02
2024-10-06,Wolfs,2024,https://boxd.it/7u1AtB,3.5,,,2024-10-05
2024-10-07,Megalopolis,2024,https://boxd.it/7uw8Jj,2.5,,,2024-10-06
2024-10-10,Money Electric: The Bitcoin Mystery,2024,https://boxd.it/7vMFWL,,,,2024-10-08
2024-10-11,Last Night in Soho,2021,https://boxd.it/7wu92f,4,Yes,,2024-10-10
2025-02-22,Submerged,2024,https://boxd.it/8UM1A9,2.5,,,2024-10-10
2024-10-13,Re-Animator,1985,https://boxd.it/7xoQfj,3.5,,,2024-10-12
2024-10-26,Rap World,2024,https://boxd.it/7DOCTb,3,,,2024-10-25
2024-11-03,Saturday Night,2024,https://boxd.it/7IuzY3,4,,,2024-11-02
2024-12-10,The Fifth Element,1997,https://boxd.it/80RzLr,4.5,Yes,,2024-12-09
2024-12-14,Harry Potter and the Philosopher's Stone,2001,https://boxd.it/82ZOmF,4,Yes,,2024-12-13
2024-12-15,Harry Potter and the Chamber of Secrets,2002,https://boxd.it/83BaGh,3.5,Yes,,2024-12-14
2024-12-15,Harry Potter and the Prisoner of Azkaban,2004,https://boxd.it/83Bbb5,4,Yes,,2024-12-14
2024-12-15,Harry Potter and the Goblet of Fire,2005,https://boxd.it/83CDI9,3.5,Yes,,2024-12-15
2024-12-16,Interstellar,2014,https://boxd.it/849kDl,5,Yes,"10yearAnniversary, imax",2024-12-15
2024-12-16,Harry Potter and the Half-Blood Prince,2009,https://boxd.it/84epB5,4,Yes,,2024-12-15
2024-12-17,Harry Potter and the Deathly Hallows: Part 1,2010,https://boxd.it/84J0V7,3.5,Yes,,2024-12-16
2024-12-17,Harry Potter and the Deathly Hallows: Part 2,2011,https://boxd.it/84LpoV,4,Yes,,2024-12-16
2024-12-20,Uncle Buck,1989,https://boxd.it/86k5nn,4.5,Yes,,2024-12-19
2024-12-21,Juror #2,2024,https://boxd.it/86Sftj,3.5,,,2024-12-20
2024-12-25,How the Grinch Stole Christmas,2000,https://boxd.it/89JhoJ,3,Yes,,2024-12-24
2024-12-25,The Guardians of the Galaxy Holiday Special,2022,https://boxd.it/89JiiH,3.5,Yes,,2024-12-24
2024-12-28,Sonic the Hedgehog 3,2024,https://boxd.it/8ciUit,2.5,,,2024-12-27
2025-01-03,Starship Troopers,1997,https://boxd.it/8hrT6p,4,,,2025-01-02
2025-01-04,A Grand Day Out,1989,https://boxd.it/8jc3dh,4.5,,,2025-01-03
2025-01-05,Mission: Impossible III,2006,https://boxd.it/8kjkR7,3.5,Yes,,2025-01-04
2025-01-11,Mission: Impossible – Ghost Protocol,2011,https://boxd.it/8q6WoP,3.5,Yes,,2025-01-08
2025-01-11,Hillbilly Elegy,2020,https://boxd.it/8qhwVP,3,,,2025-01-10
2025-01-12,Mission: Impossible – Rogue Nation,2015,https://boxd.it/8rsCYL,4,Yes,,2025-01-11
2025-01-20,Mission: Impossible – Fallout,2018,https://boxd.it/8xsOSp,4,Yes,,2025-01-18
2025-01-21,Mission: Impossible – Dead Reckoning,2023,https://boxd.it/8yMs1H,4,Yes,,2025-01-20
2025-01-29,The Internet's Own Boy: The Story of Aaron Swartz,2014,https://boxd.it/8EM9o7,4,,,2025-01-28
2025-02-15,Captain Phillips,2013,https://boxd.it/8Q6Z9n,4,Yes,,2025-02-14
2025-02-16,Johnny English,2003,https://boxd.it/8QnWgp,3.5,Yes,,2025-02-15
2025-03-17,Flight,2012,https://boxd.it/99qGP1,3.5,Yes,,2025-03-16
2025-03-22,Interstellar,2014,https://boxd.it/9bZQ3f,5,Yes,,2025-03-21
2025-03-29,Rainier: A Beer Odyssey,2024,https://boxd.it/9g53uz,4,,,2025-03-28
2025-03-30,Spider-Man 2,2004,https://boxd.it/9gOJWF,4.5,Yes,,2025-03-29
2025-04-07,TRON: Legacy,2010,https://boxd.it/9laSyR,4,Yes,,2025-04-06
2025-04-10,Kill Tony: Kill or Be Killed,2025,https://boxd.it/9mW4c7,,,,2025-04-09
2025-04-12,Tron,1982,https://boxd.it/9nFqR7,3.5,Yes,,2025-04-11
2025-04-12,Adam Ray Is Dr. Phil UNLEASHED,2024,https://boxd.it/9nLHdl,,,,2025-04-11
2025-04-12,Warfare,2025,https://boxd.it/9nTvk1,4.5,,,2025-04-11
2025-04-28,Star Wars: Episode III – Revenge of the Sith,2005,https://boxd.it/9xOhTB,4,Yes,"20thanniversary, theatrical rerelease, re-release",2025-04-27
2025-05-11,Black Bag,2025,https://boxd.it/9FenUl,3.5,,,2025-05-10
2025-05-26,Mission: Impossible – The Final Reckoning,2025,https://boxd.it/9NPJXn,4,,,2025-05-23
2025-05-26,Lilo & Stitch,2025,https://boxd.it/9ObgR5,3.5,,,2025-05-25
2025-06-23,Steve Jobs,2015,https://boxd.it/a5M06T,5,Yes,,2025-06-22
2025-06-23,Argo,2012,https://boxd.it/a5SrPD,4.5,Yes,,2025-06-22
2025-06-24,Die Hard With a Vengeance,1995,https://boxd.it/a6iLOR,4,Yes,,2025-06-23
2025-06-24,F1,2025,https://boxd.it/a6wJCH,4.5,,,2025-06-23
2025-06-25,Star Trek Into Darkness,2013,https://boxd.it/a7eIU9,4.5,Yes,,2025-06-24
2025-06-30,Operation Finale,2018,https://boxd.it/aay8Ap,4,Yes,,2025-06-29
2025-07-05,Independence Day,1996,https://boxd.it/ady093,4,Yes,,2025-07-04
2025-07-20,Superman,2025,https://boxd.it/aovFq3,4,,,2025-07-18
2025-07-20,Friendship,2024,https://boxd.it/ap1lIZ,2,,,2025-07-19
2025-07-23,28 Years Later,2025,https://boxd.it/aruS9z,4,,,2025-07-22
2025-07-26,Happy Gilmore 2,2025,https://boxd.it/atVAXt,3,,,2025-07-25
2025-08-01,Anora,2024,https://boxd.it/ayD2et,3.5,,,2025-07-31
